"年月","總編號","處理單位","處理編號","年","月","日","時","分","縣市","區","村里","鄰","街道","段","巷","弄","號","公尺處","街道.1","段.1","側","附近","道路","公里","公尺處.1","向","車道","平交道","公里.1","公尺處.2","附近.1","死","受傷","X2.30","天候","光線","道路類別","速限","道路型態","事故位置","路面鋪裝","路面狀態","路面缺陷","障礙物","視距","號誌種類","號誌動作","分向設施","快車道或一般車道間","快慢車道間","路面邊線","事故類型及型態","主要肇因","警局","分局","案件類別","事故類別","日期","道路1","道路2","概略位置","lon","lat"
10110,"10110Y00020025","YYA1","10110YY000030",2012,10,14,13,47,"金門縣","金湖鎮","",NA,"環島南路","四","",NA,"","","","","","漁村137號前前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","快慢車道分隔線","有","側撞","未注意車前狀態","Y000","YY00",1,2,"2012-10-14","環島南路四段","","金門縣金湖鎮漁村137號前前路段",118.40101,24.438041
10112,"10112Y00020009","YZA1","10112YZ000018",2012,12,13,12,27,"金門縣","金城鎮","",NA,"民權路","","",NA,"182","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","右轉彎未依規定","Y000","YZ00",1,2,"2012-12-13","民權路182號","","金門縣金城鎮",118.3192898,24.4381016
10209,"10209Y00030002","YZA1","10209YZ000005",2013,9,2,15,44,"金門縣","金城鎮","",NA,"民生路","","",NA,"60","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","村里道路",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","左轉彎未依規定","Y000","YZ00",1,3,"2013-09-02","民生路60號","","金門縣金城鎮",118.3190184,24.43575
10211,"10211Y00020026","YZA1","10211YZ000036",2013,11,22,10,30,"金門縣","金城鎮","西門里",NA,"珠浦西路","","84",NA,"","","","","","口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",40,"四岔路","交岔路口內","其他鋪裝","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,"2013-11-22","珠浦西路84巷","","金門縣金城鎮西門里口",118.3147803,24.4384226
10110,"","YYA1","10110YY000033",2012,10,12,22,30,"金門縣","金湖鎮","新湖里",NA,"","","",NA,"","","","","","塔后66號前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"其他","其他","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","其他","倒車未依規定","Y000","YY00",3,3,"2012-10-12","金門縣金湖鎮新湖里塔后66號前","","金門縣金湖鎮新湖里塔后66號前",118.417239,24.439798
10111,"10111Y00030001","YYA1","10111YY000006",2012,11,4,14,0,"金門縣","金湖鎮","新市里",NA,"復興路","","",NA,"2","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","村里道路",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","其他","起步未注意其他車（人）安全","Y000","YY00",1,3,"2012-11-04","復興路2號","","金門縣金湖鎮新市里",118.4161413,24.4412321
10110,"10110Y00030004","YYA1","10110YY000038",2012,10,16,11,32,"金門縣","金湖鎮","料羅里",NA,"環島南路","五","",NA,"","","","","","白龍潭05003號路燈桿前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","村里道路",60,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","其他","起步未注意其他車（人）安全","Y000","YY00",1,3,"2012-10-16","環島南路五段","","金門縣金湖鎮料羅里白龍潭05003號路燈桿前路段",118.4239844,24.4324232
10311,"10311Y00020011","YZA1","10311YZ000019",2014,11,8,12,41,"金門縣","金城鎮","",NA,"民權路","","",NA,"","","民生路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"陰","日間自然光線","村里道路",40,"四岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","行車管制號誌（附設行人專用號誌）","正常","附標記","車道線（附標記）","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2014-11-08","民權路","民生路","",118.318387,24.437086
10110,"10110Y00020032","YYA1","10110YY000047",2012,10,19,18,10,"金門縣","金沙鎮","",NA,"環島北路","四","",NA,"","","","","","金沙三號橋路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","晨或暮光","村里道路",60,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YY00",1,2,"2012-10-19","環島北路四段","","金門縣金沙鎮金沙三號橋路段",118.4045085,24.4840105
10205,"10205Y00020016","YZA1","10205YZ000013",2013,5,11,19,16,"金門縣","金城鎮","",NA,"環島北路","一","",NA,"","","","","","林湖路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"陰","夜間（或隧道、地下道、涵洞）有照明","村里道路",60,"三岔路","交岔路口內","柏油","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","寬式（50公分以上）","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2013-05-11","環島北路一段","","金門縣金城鎮林湖路口",118.3283226,24.4462231
10110,"10110Y00020059","YYA1","10110YY000070",2012,10,29,4,55,"金門縣","金沙鎮","",NA,"","","",NA,"","","","","","金沙水庫由東美亭往環島北路第五支路燈桿",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","夜間（或隧道、地下道、涵洞）無照明","村里道路",40,"彎曲路及附近","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","彎道","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","撞護欄（樁）","未依規定減速","Y000","YY00",1,2,"2012-10-29","金門縣金沙鎮金沙水庫由東美亭往環島北路第五支路燈桿","","金門縣金沙鎮金沙水庫由東美亭往環島北路第五支路燈桿",118.4016667,24.4922222
10112,"10112Y00020045","YYA1","10112YY000031",2012,12,19,8,55,"金門縣","金湖鎮","",NA,"黃海路","","",NA,"","","","","","下莊路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",50,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","行車管制號誌（附設行人專用號誌）","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","違反號誌管制或指揮","Y000","YY00",1,2,"2012-12-19","黃海路","","金門縣金湖鎮下莊路口",118.4256931,24.452032
10110,"10110Y00020003","YZA1","10110YZ000004",2012,10,3,5,15,"金門縣","金城鎮","",NA,"民族路","","",NA,"75","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","車道線（無標記）","未繪設快慢車道分隔線","有","穿越道路中","未注意車前狀態","Y000","YZ00",1,2,"2012-10-03","民族路75號","","金門縣金城鎮",118.3157499,24.4302723
10309,"10309Y00020021","YZA1","10309YZ000037",2014,9,17,11,20,"金門縣","金城鎮","",NA,"民生路","","",NA,"","","","","","車站圓環",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","右轉彎未依規定","Y000","YZ00",1,2,"2014-09-17","民生路","","金門縣金城鎮車站圓環",118.3190184,24.43575
10110,"10110Y00020004","YZA1","10110YZ000005",2012,10,3,8,48,"金門縣","金寧鄉","盤山村",NA,"伯玉路","二","",NA,"","","","","","00171號路燈桿前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","縣道",60,"直路","慢車道","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2012-10-03","伯玉路二段","","金門縣金寧鄉盤山村00171號路燈桿前路段",118.3416148,24.4414563
10111,"10111Y00020044","YYA1","10111YY000012",2012,11,8,12,25,"金門縣","金湖鎮","",NA,"雙瓊路","","",NA,"","","","","","00352號路燈桿",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"直路","一般車道（未劃分快慢車道）","水泥","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","撞路樹、電桿","動物竄出","Y000","YY00",1,2,"2012-11-08","雙瓊路","","金門縣金湖鎮00352號路燈桿",118.3660576,24.4501741
10110,"10110Y00020016","YZA1","10110YZ000013",2012,10,5,22,30,"金門縣","金城鎮","",NA,"環島北路","","",NA,"","","","","","07223號燈桿附近",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",60,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","同向通行中","未注意車前狀態","Y000","YZ00",1,2,"2012-10-05","環島北路","","金門縣金城鎮07223號燈桿附近",118.322662,24.441264
10303,"10303Y00020045","YYA1","10303YY000043",2014,3,22,13,50,"金門縣","金湖鎮","",NA,"太湖路","一","",NA,"","","","","","1480號路燈桿處重劃區路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YY00",1,2,"2014-03-22","太湖路一段","","金門縣金湖鎮1480號路燈桿處重劃區路段",118.4047483,24.4473343
10110,"10110Y00020009","YZA1","10110YZ000016",2012,10,6,13,50,"金門縣","金寧鄉","",NA,"大學路","","",NA,"","","","","","金門大學綜合大樓前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",40,"三岔路","交岔路口內","水泥","乾燥","無缺陷","道路工事（程）中","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","左轉彎未依規定","Y000","YZ00",1,2,"2012-10-06","大學路","","金門縣金寧鄉金門大學綜合大樓前",118.325279,24.4466751
10208,"10208Y00020011","YZA1","10208YZ000015",2013,8,8,19,43,"金門縣","金寧鄉","榜林里",NA,"伯玉路","一","",NA,"228","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","晨或暮光","村里道路",60,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","快慢車道分隔線","有","穿越道路中","未依規定行走行人穿越道、地下道、天橋而穿越道路","Y000","YZ00",1,2,"2013-08-08","伯玉路一段228號","","金門縣金寧鄉榜林里",118.3267756,24.4346914
10110,"10110Y00020010","YZA1","10110YZ000017",2012,10,7,16,57,"金門縣","金寧鄉","",NA,"大學路","","",NA,"","","","","","綜合大樓前路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","其他",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2012-10-07","大學路","","金門縣金寧鄉綜合大樓前路口",118.325279,24.4466751
10201,"10201Y00020004","YYA1","10201YY000007",2013,1,6,16,35,"金門縣","金沙鎮","",NA,"陽沙路","","",NA,"","","","","","00784號燈桿",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",50,"彎曲路及附近","路肩、路緣","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","撞路樹、電桿","未依規定減速","Y000","YY00",1,2,"2013-01-06","陽沙路","","金門縣金沙鎮00784號燈桿",118.432385,24.4814738
10110,"","YZA1","10110YZ000067",2012,10,28,15,30,"金門縣","金寧鄉","",NA,"大學路","","",NA,"1","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",30,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","未注意車前狀態","Y000","YZ00",3,2,"2012-10-28","大學路1號","","金門縣金寧鄉",118.325279,24.4466751
10212,"10212Y00020047","YZA1","10212YZ000062",2013,12,26,8,15,"金門縣","金寧鄉","湖埔村",NA,"","","",NA,"130","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",40,"三岔路","交岔路口內","水泥","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2013-12-26","金門縣金寧鄉湖埔村130","","金門縣金寧鄉湖埔村",118.3140488,24.4472977
10306,"10306Y00020047","YZA1","10306YZ000053",2014,6,23,14,55,"金門縣","金城鎮","",NA,"民權路","","226",4,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","其他","未依規定讓車","Y000","YZ00",1,2,"2014-06-23","民權路226巷4弄","","金門縣金城鎮",118.3193849,24.4396401
10111,"10111Y00020007","YZA1","10111YZ000009",2012,11,8,10,10,"金門縣","金寧鄉","",NA,"","","",NA,"","","","","","金門大學綜合大樓前路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"三岔路","交岔路口內","水泥","乾燥","無缺陷","其他障礙物","樹木、農作物","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2012-11-08","金門縣金寧鄉金門大學綜合大樓前路口","","金門縣金寧鄉金門大學綜合大樓前路口",118.322848,24.447907
10307,"10307Y00020037","YZA1","10307YZ000057",2014,7,22,8,55,"金門縣","金城鎮","",NA,"","","",NA,"","","","","","賢聚公車亭前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","其他","違規超車","Y000","YZ00",1,2,"2014-07-22","金門縣金城鎮賢聚公車亭前","","金門縣金城鎮賢聚公車亭前",118.3166667,24.4166667
10111,"10111Y00020028","YZA1","10111YZ000020",2012,11,14,6,42,"金門縣","金寧鄉","下埔下村",NA,"","","",NA,"90","","","","","路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","樹木、農作物","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,"2012-11-14","金門縣金寧鄉下埔下村90","","金門縣金寧鄉下埔下村路口",118.3126857,24.4442026
10205,"10205Y00020034","YYA1","10205YY000044",2013,5,27,16,30,"金門縣","金湖鎮","",NA,"太湖路","二","",NA,"","","","","","武德新莊15號前路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"陰","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","穿越道路中","搶越行人穿越道","Y000","YY00",1,2,"2013-05-27","太湖路二段","","金門縣金湖鎮武德新莊15號前路口",118.4170143,24.4394812
10111,"10111Y00020022","YZA1","10111YZ000024",2012,11,16,8,4,"金門縣","金寧鄉","",NA,"","","",NA,"","","","","","埔後191號前路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","建築物","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,"2012-11-16","金門縣金寧鄉埔後191號前路口","","金門縣金寧鄉埔後191號前路口",118.317029,24.442928
10205,"10205Y00020009","YZA1","10205YZ000014",2013,5,11,17,25,"金門縣","烈嶼鄉","林湖村",NA,"九井路","","",NA,"","","","","","九宮碼頭路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"陰","日間自然光線","鄉道",40,"彎曲路及附近","一般車道（未劃分快慢車道）","柏油","濕潤","無缺陷","無障礙物","彎道","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","未依規定減速","Y000","YZ00",1,2,"2013-05-11","九井路","","金門縣烈嶼鄉林湖村九宮碼頭路段",118.2439073,24.4317335
